Date,Open,High,Low,Close,Volume
2024-02-15,161.72000122070312,162.08999633789062,160.85000610351562,159.2211151123047,3363600
2024-02-16,161.22999572753906,161.36000061035156,159.6199951171875,158.07797241210938,4594300
2024-02-20,161.3000030517578,163.36000061035156,161.3000030517578,159.69410705566406,4066700
2024-02-21,162.80999755859375,164.0800018310547,162.72999572753906,161.6650390625,3928000
2024-02-22,163.3699951171875,164.5,162.7899932861328,161.17230224609375,4394800
2024-02-23,163.3800048828125,165.50999450683594,163.3800048828125,161.95082092285156,3910500
2024-02-26,163.1999969482422,164.3800048828125,162.89999389648438,161.52708435058594,3907600
2024-02-27,163.52999877929688,164.6699981689453,162.94000244140625,162.22674560546875,3403800
2024-02-28,164.2100067138672,164.57000732421875,163.16000366210938,161.41868591308594,3354000
2024-02-29,164.42999267578125,164.5,162.4499969482422,161.56707763671875,5128400
2024-03-01,162.69000244140625,163.75999450683594,162.02000427246094,161.63632202148438,3298400
2024-03-04,162.69000244140625,163.7899932861328,162.33999633789062,161.6066436767578,3531400
2024-03-05,164.41000366210938,166.77000427246094,163.57000732421875,164.13949584960938,9049500
2024-03-06,165.8000030517578,168.1300048828125,165.8000030517578,165.6433563232422,5924100
2024-03-07,168.44000244140625,168.63999938964844,164.0800018310547,162.6455078125,5953800
2024-03-08,164.27000427246094,165.44000244140625,163.5,162.249755859375,4443500
2024-03-11,164.10000610351562,165.60000610351562,163.1300048828125,163.01158142089844,4138100
2024-03-12,164.2899932861328,164.64999389648438,163.33999633789062,161.94305419921875,3800300
2024-03-13,164.0800018310547,164.92999267578125,163.47999572753906,162.3486785888672,4441400
2024-03-14,163.11000061035156,163.3800048828125,161.92999267578125,161.13174438476562,3967400
2024-03-15,163.22999572753906,164.89999389648438,161.6699981689453,160.09288024902344,9849300
2024-03-18,161.8800048828125,162.02000427246094,159.3699951171875,159.4398956298828,4803000
2024-03-19,161.80999755859375,162.0,160.64999389648438,159.03424072265625,3232800
2024-03-20,160.67999267578125,161.58999633789062,160.1199951171875,159.4497833251953,4007600
2024-03-21,161.6300048828125,161.92999267578125,160.16000366210938,159.22222900390625,3312400
2024-03-22,161.47000122070312,161.52999877929688,158.83999633789062,158.9056396484375,3546400
2024-03-25,160.30999755859375,161.3699951171875,160.1300048828125,159.4102020263672,4183800
2024-03-26,160.6199951171875,161.72999572753906,159.86000061035156,159.3904266357422,4195900
2024-03-27,162.22999572753906,162.47999572753906,161.33999633789062,160.29075622558594,4479800
2024-03-28,162.9499969482422,163.74000549316406,162.00999450683594,161.48793029785156,3919700
2024-04-01,163.22000122070312,163.2899932861328,161.60000610351562,160.9437713623047,3256800
2024-04-02,161.9199981689453,162.3800048828125,161.19000244140625,160.3600311279297,4124900
2024-04-03,161.89999389648438,163.41000366210938,161.52999877929688,161.52749633789062,3245900
2024-04-04,163.8800048828125,164.52000427246094,161.4199981689453,159.89500427246094,3331600
2024-04-05,161.3800048828125,162.32000732421875,160.3000030517578,159.4003143310547,3180200
2024-04-08,159.91000366210938,161.77000427246094,159.50999450683594,159.19253540039062,4012000
2024-04-09,161.08999633789062,161.5800018310547,160.07000732421875,159.29147338867188,3359000
2024-04-10,161.02999877929688,161.02999877929688,159.3800048828125,158.67807006835938,4438900
2024-04-11,160.57000732421875,160.97999572753906,159.75999450683594,158.9847869873047,4790900
2024-04-12,160.1199951171875,160.8699951171875,159.61000061035156,158.3515625,3827400
2024-04-15,162.0,162.0,159.3800048828125,158.1240234375,4494600
2024-04-16,160.60000610351562,160.60000610351562,159.13999938964844,158.0943145751953,3810400
2024-04-17,159.5800018310547,160.64999389648438,159.41000366210938,158.39114379882812,4098300
2024-04-18,160.05999755859375,161.50999450683594,160.05999755859375,159.14308166503906,3246600
2024-04-19,161.4600067138672,162.38999938964844,160.6999969482422,160.60736083984375,5005900
2024-04-22,163.85000610351562,164.61000061035156,162.11000061035156,160.63705444335938,3701900
2024-04-23,162.69000244140625,163.8699951171875,162.35000610351562,161.51760864257812,4165100
2024-04-24,162.58999633789062,164.5500030517578,162.16000366210938,162.43772888183594,4713700
2024-04-25,164.77000427246094,165.19000244140625,161.6999969482422,162.3091278076172,5817300
2024-04-26,162.2100067138672,164.1699981689453,160.6199951171875,162.2200927734375,7969000
2024-04-29,163.77999877929688,164.6999969482422,163.2100067138672,162.50698852539062,3451400
2024-04-30,164.25,164.4499969482422,163.07000732421875,162.42784118652344,4122400
2024-05-01,164.5,166.5,163.99000549316406,163.7140655517578,6020800
2024-05-02,166.30999755859375,166.30999755859375,164.52000427246094,163.16000366210938,3449800
2024-05-03,164.91000366210938,165.24000549316406,163.55999755859375,162.85330200195312,4274900
2024-05-06,164.19000244140625,164.85000610351562,161.80999755859375,160.64694213867188,6022300
2024-05-07,162.75,162.80999755859375,161.61000061035156,160.46885681152344,4611400
2024-05-08,162.5,164.08999633789062,162.25,161.10208129882812,5106000
2024-05-09,163.25,164.72000122070312,162.49000549316406,162.93243408203125,4774700
2024-05-10,164.41000366210938,164.94000244140625,163.52999877929688,162.45753479003906,3084800
2024-05-13,164.99000549316406,164.99000549316406,162.72000122070312,161.61656188964844,3686200
2024-05-14,163.9499969482422,164.5,161.72000122070312,160.6865234375,4657200
2024-05-15,162.97999572753906,164.0399932861328,162.50999450683594,160.95364379882812,4647400
2024-05-16,162.8800048828125,163.67999267578125,162.14999389648438,161.84410095214844,3217700
2024-05-17,163.11000061035156,164.0,162.55999755859375,162.25965881347656,2921400
2024-05-20,164.07000732421875,164.1999969482422,163.14999389648438,162.16070556640625,2983400
2024-05-21,164.32000732421875,164.72999572753906,163.64999389648438,162.61582946777344,3218000
2024-05-22,163.6699981689453,165.8699951171875,163.25999450683594,163.7437286376953,4197800
2024-05-23,164.3800048828125,165.60000610351562,164.2100067138672,163.2193603515625,3629200
2024-05-24,165.2100067138672,166.1999969482422,164.75999450683594,164.23843383789062,3722100
2024-05-28,165.5399932861328,168.7100067138672,165.3699951171875,165.53453063964844,5729300
2024-05-29,167.61000061035156,169.11000061035156,167.1300048828125,167.08787536621094,6166000
2024-05-30,169.1699981689453,171.07000732421875,168.47000122070312,168.8885498046875,6210400
2024-05-31,170.08999633789062,175.27999877929688,169.75999450683594,173.76502990722656,8684300
2024-06-03,174.5,178.47000122070312,171.17999267578125,171.89785766601562,7801600
2024-06-04,173.0800018310547,178.85000610351562,173.07000732421875,176.6948699951172,7238200
2024-06-05,179.02000427246094,181.1699981689453,178.27000427246094,179.0387420654297,8973500
2024-06-06,180.27000427246094,182.6699981689453,179.39999389648438,178.5421600341797,7651300
2024-06-07,179.52000427246094,180.66000366210938,179.27000427246094,178.59182739257812,5994200
2024-06-10,179.92999267578125,182.30999755859375,179.25,179.45587158203125,6775100
2024-06-11,180.75,180.89999389648438,178.0399932861328,177.1815185546875,7331000
2024-06-12,176.8800048828125,177.2100067138672,171.17999267578125,172.60299682617188,10923100
2024-06-13,174.17999267578125,175.39999389648438,173.17999267578125,173.9139862060547,5444700
2024-06-14,175.02999877929688,176.0800018310547,174.2100067138672,174.78797912597656,4045200
2024-06-17,175.99000549316406,178.8300018310547,174.80999755859375,176.16848754882812,6591900
2024-06-18,177.8699951171875,178.25,175.57000732421875,176.3969268798828,5712000
2024-06-20,176.50999450683594,179.02000427246094,175.77000427246094,175.2349090576172,6596400
2024-06-21,175.4600067138672,177.4199981689453,174.1199951171875,175.52291870117188,13901200
2024-06-24,177.4499969482422,178.75,176.1699981689453,176.73458862304688,5958300
2024-06-25,178.4600067138672,178.8000030517578,177.25999450683594,176.41677856445312,5910400
2024-06-26,177.00999450683594,177.52000427246094,173.77000427246094,175.1057891845703,5316600
2024-06-27,176.30999755859375,177.61000061035156,175.7100067138672,176.2082061767578,3157400
2024-06-28,177.67999267578125,178.8699951171875,176.11000061035156,174.97666931152344,5172300
2024-07-01,177.58999633789062,179.1699981689453,176.72999572753906,177.8568878173828,3257400
2024-07-02,178.1199951171875,180.0,177.6999969482422,178.750732421875,3317400
2024-07-03,178.8699951171875,179.60000610351562,178.0,177.24111938476562,1652900
2024-07-05,178.91000366210938,179.47999572753906,177.92999267578125,178.0157928466797,3256500
2024-07-08,179.0399932861328,179.92999267578125,178.24000549316406,177.94625854492188,2370200
2024-07-09,179.67999267578125,180.30999755859375,178.4600067138672,177.82708740234375,2940800
2024-07-10,178.63999938964844,181.0800018310547,178.63999938964844,179.2870330810547,3338400
2024-07-11,179.25,180.82000732421875,177.91000366210938,177.58871459960938,4758300
2024-07-12,179.44000244140625,180.7899932861328,178.5500030517578,178.313720703125,3043900
2024-07-15,178.75,182.33999633789062,178.6699981689453,180.50863647460938,4028300
2024-07-16,181.97000122070312,183.82000732421875,181.25,181.730224609375,5437500
2024-07-17,183.75999450683594,185.4199981689453,182.25999450683594,182.3062744140625,5228500
2024-07-18,183.6300048828125,183.8000030517578,181.72000122070312,181.04495239257812,4236900
2024-07-19,182.22000122070312,183.24000549316406,181.94000244140625,180.8065948486328,2494900
2024-07-22,181.4199981689453,181.69000244140625,176.77999877929688,176.22808837890625,4391100
2024-07-23,177.6199951171875,177.64999389648438,175.7100067138672,175.3540802001953,3621200
2024-07-24,177.05999755859375,177.52999877929688,174.22999572753906,175.68182373046875,4499600
2024-07-25,178.25,180.3300018310547,175.02000427246094,173.94378662109375,4166300
2024-07-26,175.69000244140625,176.5500030517578,173.8300018310547,174.33111572265625,3117200
2024-07-29,175.7100067138672,177.02999877929688,175.07000732421875,175.66197204589844,2400800
2024-07-30,177.58999633789062,177.88999938964844,173.74000549316406,174.16229248046875,4848100
2024-07-31,180.3300018310547,182.75,176.88999938964844,181.03501892089844,8036700
2024-08-01,181.8699951171875,187.50999450683594,181.82000732421875,185.7923126220703,5228400
2024-08-02,189.0,193.77000427246094,188.3000030517578,187.4707489013672,7922800
2024-08-05,192.3699951171875,193.47999572753906,185.38999938964844,185.59365844726562,6523000
2024-08-06,186.9499969482422,192.64999389648438,186.52000427246094,188.56324768066406,4492100
2024-08-07,189.86000061035156,193.92999267578125,189.86000061035156,189.2882537841797,4685900
2024-08-08,190.44000244140625,193.83999633789062,190.0,192.28762817382812,5437100
2024-08-09,193.6699981689453,194.3800048828125,192.11000061035156,192.87359619140625,2802200
2024-08-12,194.1999969482422,195.24000549316406,193.25999450683594,193.6184844970703,2870800
2024-08-13,195.6999969482422,195.92999267578125,193.8800048828125,193.99588012695312,3736900
2024-08-14,194.97999572753906,197.02999877929688,194.47999572753906,195.14796447753906,3248100
2024-08-15,196.32000732421875,196.8300018310547,192.8800048828125,193.30067443847656,4673300
2024-08-16,194.38999938964844,196.72999572753906,193.38999938964844,195.2174835205078,3161700
2024-08-19,197.16000366210938,198.7899932861328,196.3300018310547,196.2305145263672,2786400
2024-08-20,196.80999755859375,198.07000732421875,196.13999938964844,194.87982177734375,2885500
2024-08-21,196.3699951171875,197.1199951171875,195.2100067138672,194.12501525878906,3252500
2024-08-22,195.88999938964844,197.14999389648438,195.17999267578125,195.0983123779297,3034900
2024-08-23,197.75,199.14999389648438,196.49000549316406,197.22369384765625,2481100
2024-08-26,199.0,200.60000610351562,199.0,199.06105041503906,2537500
2024-08-27,201.13999938964844,204.11000061035156,200.24000549316406,202.636474609375,3687000
2024-08-28,205.27999877929688,205.27999877929688,201.0800018310547,200.03436279296875,4062900
2024-08-29,201.41000366210938,201.41000366210938,199.27000427246094,198.7134552001953,3340100
2024-08-30,199.97000122070312,200.67999267578125,196.75999450683594,198.00599670410156,3915100
2024-09-03,199.61000061035156,201.5500030517578,199.32000732421875,199.8094940185547,3572900
2024-09-04,200.83999633789062,202.3000030517578,197.75,198.08570861816406,3275400
2024-09-05,198.5,199.27999877929688,196.16000366210938,196.47152709960938,3573100
2024-09-06,197.3800048828125,197.6999969482422,192.61000061035156,192.30654907226562,5336900
2024-09-09,193.27000427246094,196.02000427246094,193.27000427246094,194.59828186035156,3839600
2024-09-10,195.7100067138672,196.89999389648438,194.5500030517578,195.79397583007812,3024500
2024-09-11,196.5500030517578,198.86000061035156,194.41000366210938,197.82662963867188,4037500
2024-09-12,199.38999938964844,202.6300048828125,199.13999938964844,201.6827392578125,3733500
2024-09-13,202.0,203.25,200.72000122070312,202.10122680664062,1935400
2024-09-16,204.9499969482422,206.30999755859375,203.64999389648438,205.11038208007812,2867600
2024-09-17,205.16000366210938,205.49000549316406,201.77999877929688,201.97169494628906,3619500
2024-09-18,202.75,206.10000610351562,195.47000122070312,195.9733123779297,7300300
2024-09-19,199.0800018310547,201.4499969482422,197.0,198.9226837158203,6172700
2024-09-20,198.1199951171875,199.67999267578125,197.4600067138672,198.72340393066406,12281900
2024-09-23,199.10000610351562,202.8800048828125,198.69000244140625,201.73255920410156,4545600
2024-09-24,201.0,203.72999572753906,200.8800048828125,200.71621704101562,4411300
2024-09-25,202.30999755859375,203.88999938964844,201.7100067138672,202.57949829101562,2666800
2024-09-26,202.49000549316406,208.16000366210938,201.82000732421875,202.51971435546875,2629200
2024-09-27,203.25,205.72000122070312,202.80999755859375,204.44277954101562,3158000
2024-09-30,206.32000732421875,207.47000122070312,204.7100067138672,205.61854553222656,3243600
2024-10-01,205.3000030517578,206.35000610351562,202.77000427246094,205.35948181152344,3702000
2024-10-02,205.8699951171875,208.36000061035156,205.38999938964844,207.33236694335938,2245100
2024-10-03,207.4600067138672,209.25999450683594,207.44000244140625,207.2825469970703,2902100
2024-10-04,207.2100067138672,208.72999572753906,206.17999267578125,207.53164672851562,2654800
2024-10-07,207.6999969482422,210.0800018310547,207.41000366210938,207.5814666748047,2651400
2024-10-08,208.6999969482422,212.24000549316406,208.6999969482422,210.4112548828125,3310400
2024-10-09,211.1699981689453,213.47000122070312,210.50999450683594,211.3279571533203,2243600
2024-10-10,213.4600067138672,215.17999267578125,210.94000244140625,210.69024658203125,2601700
2024-10-11,212.66000366210938,213.83999633789062,212.1699981689453,212.2745361328125,1778500
2024-10-14,214.0,216.25,213.72999572753906,215.1342315673828,2655700
2024-10-15,215.91000366210938,218.3300018310547,215.63999938964844,216.2501983642578,3382500
2024-10-16,216.25999450683594,220.69000244140625,216.08999633789062,218.97039794921875,2730100
2024-10-17,220.6699981689453,222.72999572753906,219.89999389648438,221.15252685546875,3177700
2024-10-18,221.5,223.4499969482422,220.91000366210938,222.4080047607422,3334300
2024-10-21,222.74000549316406,223.91000366210938,221.2899932861328,221.96958923339844,4614400
2024-10-22,218.9499969482422,221.1199951171875,218.7100067138672,218.22308349609375,6066900
2024-10-23,217.52999877929688,221.82000732421875,216.72999572753906,220.15611267089844,5245700
2024-10-24,223.39999389648438,234.39999389648438,221.0,232.72080993652344,6920400
2024-10-25,233.5500030517578,234.55999755859375,225.24000549316406,225.5466766357422,6478100
2024-10-28,228.5399932861328,228.55999755859375,226.47999572753906,226.99147033691406,2732300
2024-10-29,227.72000122070312,228.75999450683594,225.77999877929688,225.23779296875,3150700
2024-10-30,225.44000244140625,225.72999572753906,222.49000549316406,221.96958923339844,4218000
2024-10-31,223.33999633789062,225.86000061035156,222.6199951171875,222.35818481445312,4152400
2024-11-01,223.0,224.5800018310547,222.60000610351562,222.47775268554688,2922100
2024-11-04,224.3800048828125,225.0,223.3000030517578,223.4442596435547,2453900
2024-11-05,226.08999633789062,227.30999755859375,224.9499969482422,226.2939910888672,2864800
2024-11-06,230.5,232.9499969482422,229.24000549316406,231.35574340820312,4115900
2024-11-07,232.0500030517578,233.3000030517578,230.0,230.6582489013672,2561700
2024-11-08,233.67999267578125,236.74000549316406,233.1699981689453,234.4645233154297,3452000
2024-11-11,235.88999938964844,239.1300048828125,234.85000610351562,237.46371459960938,3383000
2024-11-12,237.9600067138672,239.1300048828125,236.25999450683594,238.14126586914062,4226700
2024-11-13,239.25999450683594,241.08999633789062,238.5,240.01451110839844,3820300
2024-11-14,241.00999450683594,242.44000244140625,237.52999877929688,236.895751953125,3925000
2024-11-15,238.1199951171875,239.17999267578125,235.0500030517578,234.76344299316406,3939900
2024-11-18,236.9199981689453,239.0,234.55999755859375,236.1783447265625,2442900
2024-11-19,237.02999877929688,237.02999877929688,232.8300018310547,232.3621063232422,3830100
2024-11-20,233.1999969482422,235.6300048828125,233.1999969482422,234.6239471435547,2603100
2024-11-21,235.6699981689453,237.3300018310547,233.94000244140625,235.72996520996094,2490100
2024-11-22,236.44000244140625,239.69000244140625,236.27999877929688,237.42385864257812,2540800
2024-11-25,239.33999633789062,240.82000732421875,238.50999450683594,239.07789611816406,5513100
