Date,Open,High,Low,Close,Volume
2024-02-15,547.260009765625,553.22998046875,545.280029296875,547.08154296875,1519000
2024-02-16,546.3200073242188,552.6900024414062,546.3200073242188,546.3534545898438,1028200
2024-02-20,544.8599853515625,550.4099731445312,542.3499755859375,546.6526489257812,989300
2024-02-21,546.1099853515625,552.969970703125,544.2899780273438,551.3497924804688,786500
2024-02-22,555.0,560.739990234375,550.27001953125,558.9690551757812,1139600
2024-02-23,562.8699951171875,566.6799926757812,560.8599853515625,563.177734375,970000
2024-02-26,563.3400268554688,565.989990234375,561.010009765625,561.9509887695312,758600
2024-02-27,564.97998046875,567.8200073242188,560.8400268554688,564.6336669921875,901000
2024-02-28,565.2000122070312,573.010009765625,565.02001953125,570.477783203125,1021400
2024-02-29,574.6500244140625,575.0,567.5499877929688,568.6328735351562,1794200
2024-03-01,564.5599975585938,578.5,563.0,574.7661743164062,1466000
2024-03-04,575.4000244140625,582.5399780273438,571.52001953125,580.061767578125,1547700
2024-03-05,581.1300048828125,586.1500244140625,580.0,583.023681640625,1973300
2024-03-06,588.3499755859375,598.3499755859375,585.8099975585938,589.8949584960938,1886800
2024-03-07,595.0,598.9099731445312,592.5,596.0382690429688,1819500
2024-03-08,597.0,603.8200073242188,595.9600219726562,595.9884033203125,1600300
2024-03-11,594.1799926757812,599.989990234375,589.6400146484375,597.803466796875,1380400
2024-03-12,598.9000244140625,600.6199951171875,594.6900024414062,595.6293334960938,1146300
2024-03-13,599.030029296875,599.030029296875,591.0399780273438,591.7100219726562,1035200
2024-03-14,590.97998046875,595.0999755859375,581.25,583.7064819335938,1758000
2024-03-15,575.1699829101562,584.6500244140625,573.72998046875,582.9481201171875,1920100
2024-03-18,585.8599853515625,586.8499755859375,578.2999877929688,578.8565673828125,1554400
2024-03-19,581.280029296875,584.25,577.2000122070312,581.52099609375,1053600
2024-03-20,581.0499877929688,581.6300048828125,576.2899780273438,578.8565673828125,728700
2024-03-21,580.0,587.0800170898438,577.5999755859375,582.9281616210938,1230500
2024-03-22,586.8200073242188,588.989990234375,579.739990234375,581.8903198242188,1061200
2024-03-25,581.5183343489899,583.3330624706069,569.4334950846961,571.8963012695312,1226800
2024-03-26,572.3449918635752,573.3221297250599,566.1929060838278,567.1700439453125,1784900
2024-03-27,570.8592865175486,578.0882561361844,569.4234611520745,577.6893920898438,1525800
2024-03-28,577.6195542993171,580.6008711695605,574.5185903937405,579.5240478515625,1081400
2024-04-01,579.3644962689237,579.8431452835381,571.1783505278158,575.7749633789062,837600
2024-04-02,569.0943906250017,570.7296479828092,564.1388366193617,569.9020385742188,1381300
2024-04-03,569.5730402750066,576.5726971626282,567.538979516895,574.3292236328125,1151500
2024-04-04,578.7263331616085,580.3117477035203,566.9207124435063,568.9547729492188,1231900
2024-04-05,568.5659262711853,582.14647455078,567.4093178757324,577.7791748046875,1181300
2024-04-08,577.6694251297589,580.7205463950762,574.0400301182954,577.1210327148438,998900
2024-04-09,582.0866447244975,588.2187687588153,581.5381914360499,587.4909057617188,1026300
2024-04-10,575.6154089293074,577.9885100327688,570.2311094492198,572.0458374023438,1282800
2024-04-11,577.8788358061015,578.6765030302151,569.7026098281932,572.9033203125,1295500
2024-04-12,569.2539711867361,571.7268189932486,560.0109014649506,563.5904541015625,1201600
2024-04-15,569.0644714140273,569.0644714140273,552.9015310473604,556.2517700195312,1031700
2024-04-16,557.4183723827103,557.4183723827103,551.0768354222313,552.94140625,1010300
2024-04-17,554.2475461180404,554.3871546118376,544.8648694335611,545.6625366210938,1610100
2024-04-18,533.2486799773042,543.2894769772475,528.1036744970407,539.94921875,2075800
2024-04-19,541.3751201970546,544.555869651549,537.6060553311646,543.1998291015625,1738400
2024-04-22,547.5571536797223,551.2563534628198,541.5745573471742,546.7893676757812,1522800
2024-04-23,565.8637991525808,575.216594887849,558.3755741265506,572.9232788085938,2544000
2024-04-24,576.323425960242,584.7589083944638,563.5904477494649,575.7152099609375,2034900
2024-04-25,575.7251913938044,576.3134459321722,568.3266703686269,570.0715942382812,1184000
2024-04-26,566.2926017382939,573.332120646164,565.3054831287404,571.9361572265625,1438200
2024-04-29,573.4218472511179,577.8090475341161,569.6428020601312,575.2166137695312,953800
2024-04-30,573.0329463130619,574.7878507155566,566.3224270336517,567.0702514648438,1515100
2024-05-01,568.2069585474591,580.2120723514669,566.7512326056153,573.3220825195312,1171900
2024-05-02,577.7990640396623,578.1081623782541,563.8496550250367,569.5929565429688,1357400
2024-05-03,578.1580477362623,578.1580477362623,569.9718411004001,570.7196655273438,1749700
2024-05-06,573.7408203633908,574.7180189568884,568.695500876766,571.88623046875,1140700
2024-05-07,569.8422308266163,574.9174928708643,563.7001261223088,571.208251953125,1890700
2024-05-08,571.0487182086969,573.6810139066175,566.0632220911175,571.9760131835938,1598100
2024-05-09,572.5643214290343,577.3903089017497,570.8393590849109,576.2536010742188,1513300
2024-05-10,578.4870714770143,592.3069137318145,577.131031063943,591.309814453125,1328800
2024-05-13,589.5549261730569,592.8054796481343,587.241648480007,588.986572265625,944600
2024-05-14,589.4451899716358,595.4477471768462,584.9483232909421,593.0746459960938,1040900
2024-05-15,598.259547454216,600.2537459457301,593.3039934146956,597.2824096679688,1188700
2024-05-16,596.5146315210208,598.3493209346083,591.559077417143,595.4178466796875,1409400
2024-05-17,595.2184192852475,595.3679476603509,587.6504090752437,593.5731811523438,1398400
2024-05-20,591.908084687725,595.5075986907544,591.0306324019292,592.2869873046875,805700
2024-05-21,592.2770145107951,592.2770145107951,583.6221994468435,588.4082641601562,1133200
2024-05-22,587.959454701889,594.8992868832053,585.9154135605187,589.086181640625,873000
2024-05-23,588.288623463923,590.2828221875296,582.4655364134213,583.3330688476562,1185000
2024-05-24,584.3002520097292,586.2545887547252,579.6637154278383,582.3558959960938,883300
2024-05-28,579.982635379994,580.2817529481335,567.518896223336,570.9090576171875,1435500
2024-05-29,568.4562041977249,568.4562041977249,562.0348829844007,565.6543579101562,1324500
2024-05-30,549.9302185937554,562.3340757428467,548.7336872350384,561.1276245117188,2431300
2024-05-31,562.9522773456008,566.9306935098721,558.7744291650181,566.3323974609375,2106700
2024-06-03,567.7384051372793,571.9660965816894,561.3769065093618,567.9278564453125,943700
2024-06-04,569.1342633898115,572.0856991015028,563.6003746812357,568.0175170898438,995000
2024-06-05,568.1969647833589,573.9103846834905,565.0760393637473,573.6112670898438,896100
2024-06-06,573.6212305832909,579.9827289437444,570.2809722936911,578.1580810546875,1153800
2024-06-07,577.82904598919,584.2503681478717,575.4160826361475,579.4044799804688,1231900
2024-06-10,578.3175864556279,580.5910020418638,574.1895808015325,579.7932739257812,1540500
2024-06-11,577.2706035901775,578.3175455959282,572.2451845896042,574.219482421875,1407700
2024-06-12,577.5797322594705,580.281832329089,572.933215585701,574.0200805664062,1397900
2024-06-13,571.6969182898076,572.9632540487258,563.361181606848,570.9690551757812,1304700
2024-06-14,571.5876174344428,571.8270746312825,565.4812153166603,570.7794189453125,1413700
2024-06-17,565.1918582376486,568.0355036832051,562.497843084201,566.7384033203125,1318400
2024-06-18,568.2949100797895,570.7693820994698,563.3658802053835,567.90576171875,1398100
2024-06-20,559.6042196486795,559.6042196486795,550.4845676347129,555.9723510742188,3071500
2024-06-21,557.4690153810026,567.3270747988996,556.8703115611344,563.3458862304688,3198600
2024-06-24,564.353660536229,570.2405799003906,561.0709901610567,564.6929321289062,1557600
2024-06-25,563.5854013945242,567.0776271772157,554.954590457467,555.2838745117188,1943700
2024-06-26,555.5632845824747,560.1331290394821,553.6076768957596,556.9302368164062,1091400
2024-06-27,555.4834499691692,557.0200684785507,548.0100956176605,549.5567016601562,1506900
2024-06-28,551.7018156576478,557.0299811593339,544.4180427153088,551.7716674804688,6150900
2024-07-01,552.2207108303658,556.3315547766116,538.2019303171063,540.5167236328125,1459400
2024-07-02,538.1121349319291,540.3871000506972,532.2751527396854,532.7440795898438,1316400
2024-07-03,531.8161000356222,538.6109712229832,531.2473588120616,534.4202880859375,908300
2024-07-05,537.4535989848943,538.9701814169139,532.6642118113111,538.9003295898438,1233300
2024-07-08,540.2473274421205,541.813847419683,534.2406797561222,535.0987548828125,1140100
2024-07-09,536.8948536123166,537.1343107948,527.1964114246243,530.6786499023438,1567500
2024-07-10,532.0655359127102,535.807206348102,527.6453832129841,535.677490234375,1976200
2024-07-11,538.561134350058,547.4114280835013,536.6753176637816,541.484619140625,1402400
2024-07-12,541.4845896471872,550.4346364206275,539.6586373567757,546.8726196289062,945200
2024-07-15,545.3759454355543,548.4590478483652,541.7839051871675,543.4701538085938,1326000
2024-07-16,548.0200136736463,554.5455259454823,546.5033704227709,554.186279296875,1122100
2024-07-17,551.771665550742,558.7162277860446,549.6264168130892,553.8270874023438,1131200
2024-07-18,550.4645461907913,555.9223665744267,536.5754834169257,539.4191284179688,1745000
2024-07-19,539.9479687936787,541.0255259438355,530.2994049003839,533.1630249023438,1667300
2024-07-22,539.4690704757403,545.9047561987676,534.7894852618987,545.206298828125,1163700
2024-07-23,569.701744540013,570.968943131319,549.4468466413485,551.0133666992188,2005600
2024-07-24,551.691816749146,573.9722335854049,551.4224578947726,573.453369140625,2857300
2024-07-25,574.8602408515094,602.4787482486691,570.8591384786934,593.179443359375,3625200
2024-07-26,599.5153751643822,613.2847714973224,597.9688301848378,605.7914428710938,2715300
2024-07-29,602.9078533258867,606.4599434970032,593.8779671647211,602.7781372070312,1621900
2024-07-30,608.4555087738902,614.3723299559194,601.5109461602818,613.69384765625,1627100
2024-07-31,612.8656379595734,619.2514464843997,607.936608371236,611.9776611328125,1702300
2024-08-01,615.0309094809887,620.9177681751988,611.5087208973407,620.3889770507812,1458200
2024-08-02,620.5684922787318,620.6183690352333,604.1250574237685,614.3223876953125,1564700
2024-08-05,606.190484993597,610.0119946903986,591.4932233692831,596.70166015625,2117100
2024-08-06,598.9266998972016,611.5186632219068,595.2847829923719,600.6828002929688,1316900
2024-08-07,599.635136893306,600.4433962397532,584.3791199299376,586.0653686523438,1692100
2024-08-08,588.4300441332955,599.8047465109,586.1950294246142,598.7071533203125,1116700
2024-08-09,598.6672963538512,600.0142734108127,592.5608948030089,594.8557739257812,963800
2024-08-12,594.9356237648117,598.1983800752878,590.2760136113203,597.7393798828125,1164000
2024-08-13,598.6473350092886,604.2249455772982,598.1285314189441,602.8679809570312,1042500
2024-08-14,600.752707644282,602.1295864595752,594.4766395656917,600.7626342773438,1128100
2024-08-15,604.175073455386,607.268163554692,598.6473396075064,602.34912109375,1241100
2024-08-16,600.4532896988408,605.2326891868352,598.2582250308327,602.638427734375,1076200
2024-08-19,602.8479673453879,609.5231098618823,602.6085101806035,606.2503662109375,959400
2024-08-20,608.5651938374314,613.4343589749079,606.9787597399346,613.1749267578125,1075500
2024-08-21,613.633986110868,616.7470512172196,607.64731307564,608.814697265625,965600
2024-08-22,611.8079947217385,612.3368467045539,600.6628228512817,602.5186767578125,1138400
2024-08-23,605.4222622207342,606.3501891971777,599.2260339462547,604.773681640625,777300
2024-08-26,604.6539355473858,605.5618874336618,600.9122651541471,604.244873046875,519500
2024-08-27,604.2548026069055,609.6228572957167,600.6628233718243,609.044189453125,737300
2024-08-28,608.8945417216903,616.6273277902574,607.8568736440826,611.7781372070312,790500
2024-08-29,613.0651805826064,615.1804666279585,608.305756530774,610.3212890625,722500
2024-08-30,614.7414643853848,616.6272808797032,603.6561568482532,613.7037963867188,1059000
2024-09-03,610.111791185562,613.6639422795246,602.3092143363529,605.0830078125,1282200
2024-09-04,604.3147024680393,611.3091418459917,602.8878860418033,610.5408935546875,1006000
2024-09-05,609.6827767464248,612.8058294709678,599.9245310984948,605.5320434570312,1467600
2024-09-06,606.1406703478108,618.3235721609122,606.1406703478108,609.97216796875,1868800
2024-09-09,613.1450245472363,620.8778097984537,612.7359011592127,619.0418701171875,1443300
2024-09-10,619.2414945564609,626.4853786290507,616.8767635938667,622.8235473632812,1302900
2024-09-11,620.6983195174607,621.6162590600136,607.507650699154,617.0863647460938,1324100
2024-09-12,614.3423821646551,617.9343613403614,602.837963831531,612.7957763671875,1397600
2024-09-13,613.8641701270744,616.0606295985731,606.8452986941812,610.199951171875,1125100
2024-09-16,614.6129487713267,615.5014898305809,606.2961532685522,613.1752319335938,1198100
2024-09-17,612.2067901597391,615.6014182589284,606.0366059977597,609.5210571289062,1333000
2024-09-18,608.1731862865158,613.9439805699832,600.904711868044,609.151611328125,1092600
2024-09-19,616.6297394422478,622.7600089045889,610.8389571583268,619.2655639648438,1474200
2024-09-20,618.0574879563491,618.0574879563491,607.2347264510507,612.7160034179688,1983100
2024-09-23,614.6628682766069,615.4316046913982,606.8352851441168,609.3812255859375,883200
2024-09-24,610.2399549485373,612.9855903533565,606.8553206788624,610.9088745117188,1361100
2024-09-25,612.8956663213274,612.9355808959148,595.0540342956137,598.8280639648438,1282500
2024-09-26,603.6004686407656,619.5550864433981,603.6004686407656,618.3470458984375,1312800
2024-09-27,618.4069063877654,622.7799592389335,613.0653614521569,613.4447631835938,871000
2024-09-30,611.5178290832007,618.0374937359187,608.0633598919522,617.5881958007812,1041300
2024-10-01,619.015955235442,619.015955235442,609.6009295514712,611.9671630859375,1169200
2024-10-02,609.0318438331897,615.591423627725,604.36927284558,611.7474975585938,665400
2024-10-03,608.8919991521093,610.5194168472566,598.3986711571425,599.9661865234375,1258200
2024-10-04,601.6734898927415,603.0313166289603,595.5831963970413,597.6598510742188,871500
2024-10-07,591.3798712648834,598.3387791629208,591.3798712648834,597.8994750976562,1165800
2024-10-08,598.0992057331133,601.3440474963093,593.7661280886233,594.5049438476562,883500
2024-10-09,593.1670325820551,599.1175949944212,592.168619750749,598.2988891601562,890900
2024-10-10,596.2221744303494,596.2221744303494,588.9337729369781,592.8475341796875,1221100
2024-10-11,594.6946584250413,601.4538721386506,593.3667522409496,595.9725952148438,2138200
2024-10-14,599.8363657955473,603.580413555996,594.2851934202531,602.8316040039062,1006400
2024-10-15,604.039764527001,609.5909374461145,598.428689275383,599.56689453125,1290600
2024-10-16,589.3331472789079,595.8527512228218,586.3379088569383,590.611083984375,1369300
2024-10-17,603.3808372843487,607.4243970634816,595.9226617465852,598.2988891601562,1946100
2024-10-18,599.0776786437825,603.43074395019,594.6147416131616,600.7550048828125,1081600
2024-10-21,596.9410686900535,599.6268016723916,590.8806954269105,594.425048828125,914600
2024-10-22,586.5575033248969,590.2616366067143,583.2327717673961,585.4492797851562,1619600
2024-10-23,573.6680704828016,577.7715326572871,565.181561286396,575.5750122070312,2058300
2024-10-24,571.4515663778521,573.917677814655,556.3755566607313,556.495361328125,1757500
2024-10-25,559.2709166701288,561.3276447088451,552.4318130054926,553.5001220703125,1090400
2024-10-28,558.3623354172155,558.4821400732217,549.5763153265136,551.6629638671875,1116700
2024-10-29,550.0855128530948,552.7312700880905,546.3813795981666,546.9005737304688,1638300
2024-10-30,546.6309897578612,553.8594884385072,545.8821801828506,549.7460327148438,1452200
2024-10-31,547.6893770365263,551.2138038177912,543.6258292279798,545.4529418945312,1472400
2024-11-01,549.1270720879347,563.9734664164131,546.4213513040462,557.0344848632812,1459700
2024-11-04,555.7964192731426,558.671852955719,549.2768155051223,554.5883178710938,815100
2024-11-05,549.5363724164534,560.8883822218601,549.3666593000896,559.89990234375,998400
2024-11-06,569.295009514206,569.295009514206,548.3283400230493,558.7916870117188,1423100
2024-11-07,564.1032161570504,564.981824271437,553.3203704075449,555.0076904296875,1303800
2024-11-08,556.345595870289,557.6635081992844,548.128677275859,550.8643188476562,1620400
2024-11-11,548.208485531327,553.0507629555219,544.2048406851162,546.0518798828125,1565800
2024-11-12,548.2884104839848,549.2868234006154,539.1928834386697,539.8917846679688,1723800
2024-11-13,539.1429691310121,543.9353388911858,537.1461433194158,541.0399780273438,1212200
2024-11-14,539.0430961833969,541.5191404321448,530.8461051410695,532.1740112304688,1764800
2024-11-15,528.5597282070668,528.5597282070668,510.8878105456257,512.265625,3953000
2024-11-18,510.1889649817661,511.9561752217777,497.81861517825286,500.494384765625,3164300
2024-11-19,495.40244996686135,510.48845275872816,492.5170223479421,508.3119201660156,3658700
2024-11-20,506.2751638976982,513.0344077808008,501.93209246707755,512.0260620117188,1533900
2024-11-21,513.3040457071303,515.4006884644349,506.6546120016666,515.2808837890625,1956800
2024-11-22,513.8032003446169,516.1794277303142,506.36504312012323,512.4453735351562,1833500
2024-11-25,511.48690230009686,515.5205293047584,508.5515660179548,513.3839111328125,3063500
2024-11-26,513.3839279515714,513.3839279515714,506.4649033631981,512.1658325195312,1748500
2024-11-27,514.5919508089219,528.020616105779,514.16264058717,520.83203125,2914100
2024-11-29,522.2996845796487,532.3237269934325,522.1698860426636,528.7893676757812,2108300
2024-12-02,527.8608706924006,533.9911400390167,525.7641672051641,529.10888671875,2558600
2024-12-03,529.4084128289182,535.1292989496192,527.1020815867989,533.57177734375,2665200
2024-12-04,531.7047304461051,535.6784548729312,524.0070066718308,528.0305786132812,2579700
2024-12-05,526.3732836333762,526.5729174614896,516.8583795058926,520.0333251953125,2665300
2024-12-06,522.1698847254605,530.4766863801494,521.1714719439587,528.519775390625,1869700
2024-12-09,528.8492481580375,537.2359395726589,525.8041014802292,536.3772583007812,2106600
2024-12-10,538.6736632496852,541.5391029830378,533.6815994719592,534.9994506835938,1938000
2024-12-11,534.1508396274841,539.1728851831413,532.7930128659547,533.5118408203125,1389200
2024-12-12,530.486656700692,531.0457653959734,523.2181827237563,524.1666870117188,2539200
2024-12-13,523.2075715816051,527.643822487511,516.7130636913671,526.44482421875,1553500
2024-12-16,526.8944351004811,534.2781443510512,526.2749028831604,529.8119506835938,2595600
2024-12-17,525.5655625828924,535.4871650052804,525.5655625828924,528.3931884765625,2544800
2024-12-18,527.5538552076937,532.8893698942754,515.4641037526173,515.7438354492188,1774300
2024-12-19,518.2816709802822,521.9885581177784,508.43001696179135,516.25341796875,2235600
2024-12-20,516.253411399358,525.9851715683827,514.5648369707321,523.607177734375,2758900
2024-12-23,519.7404627394891,525.7953398582766,519.1509954151646,524.8461303710938,1558100
2024-12-24,522.8078810849393,528.5330200195312,521.8586715885937,528.5330200195312,488700
2024-12-26,524.156720970896,526.8844557581568,523.2575180055231,526.7345581054688,777700
2024-12-27,523.5572300734262,527.833642827825,522.558075054202,525.62548828125,943200
2024-12-30,522.2483337165654,522.4881211611792,515.3341981346794,518.401611328125,1035500
2024-12-31,519.8803560595253,524.2966042467244,516.7229919924686,519.7904052734375,1262900
