Date,Adj Close,Volume
2024-02-15,111.4397964477539,9961900.0
2024-02-16,110.5974349975586,8779400.0
2024-02-17,110.06228637695312,9027275.0
2024-02-18,109.52713775634766,9275150.0
2024-02-19,108.99198913574219,9523025.0
2024-02-20,108.45684051513672,9770900.0
2024-02-21,106.7027359008789,10454400.0
2024-02-22,106.67301177978516,9266200.0
2024-02-23,106.77210998535156,11724000.0
2024-02-24,106.75229136149088,10714066.666666666
2024-02-25,106.7324727376302,9704133.333333334
2024-02-26,106.71265411376952,8694200.0
2024-02-27,108.43701171875,7595000.0
2024-02-28,109.80461883544922,10773000.0
2024-02-29,110.5776138305664,11658300.0
2024-03-01,110.9442901611328,7240100.0
2024-03-02,111.51907857259113,8679700.0
2024-03-03,112.09386698404947,10119300.0
2024-03-04,112.6686553955078,11558900.0
2024-03-05,111.85603332519533,14929600.0
2024-03-06,109.0712661743164,14743900.0
2024-03-07,109.19019317626952,8609300.0
2024-03-08,109.32893371582033,10004800.0
2024-03-09,109.98630523681642,9601300.0
2024-03-10,110.6436767578125,9197800.0
2024-03-11,111.3010482788086,8794300.0
2024-03-12,111.44970703125,8085000.0
2024-03-13,111.4893569946289,7267900.0
2024-03-14,111.05329895019533,10520500.0
2024-03-15,110.9442901611328,15362600.0
2024-03-16,111.57193501790364,14182000.0
2024-03-17,112.19957987467448,13001400.0
2024-03-18,112.82722473144533,11820800.0
2024-03-19,113.48129272460938,10999700.0
2024-03-20,115.4137725830078,11699600.0
2024-03-21,115.65161895751952,10353500.0
2024-03-22,114.8290786743164,7133800.0
2024-03-23,115.98196156819662,8790400.0
2024-03-24,117.13484446207683,10447000.0
2024-03-25,118.28772735595705,12103600.0
2024-03-26,118.85260009765624,11870000.0
2024-03-27,119.8931655883789,10782800.0
2024-03-28,121.26077270507812,15367400.0
2024-03-29,121.05513572692871,13630475.0
2024-03-30,120.8494987487793,11893550.0
2024-03-31,120.6438617706299,10156625.0
2024-04-01,120.43822479248048,8419700.0
2024-04-02,121.71663665771484,15517100.0
2024-04-03,117.91114044189452,22480400.0
2024-04-04,116.0381088256836,13815400.0
2024-04-05,117.31652069091795,9651500.0
2024-04-06,116.9762725830078,8523000.0
2024-04-07,116.63602447509766,7394500.0
2024-04-08,116.2957763671875,6266000.0
2024-04-09,116.91020965576172,7455400.0
2024-04-10,116.13722229003906,6746300.0
2024-04-11,116.09757995605467,6559400.0
2024-04-12,112.98578643798828,12146000.0
2024-04-13,112.63562520345052,11309700.0
2024-04-14,112.28546396891277,10473400.0
2024-04-15,111.935302734375,9637100.0
2024-04-16,112.85694885253906,9291400.0
2024-04-17,111.92539978027344,7379000.0
2024-04-18,111.41998291015624,8235600.0
2024-04-19,111.5983657836914,9407800.0
2024-04-20,111.3935546875,8572433.333333334
2024-04-21,111.18874359130861,7737066.666666667
2024-04-22,110.9839324951172,6901700.0
2024-04-23,112.6884765625,6839300.0
2024-04-24,112.89659118652344,6157200.0
2024-04-25,111.75691986083984,8045900.0
2024-04-26,111.71728515625,6304800.0
2024-04-27,111.50256601969402,6586933.333333333
2024-04-28,111.28784688313803,6869066.666666667
2024-04-29,111.07312774658205,7151200.0
2024-04-30,110.10192108154295,8156600.0
2024-05-01,109.4875030517578,6338400.0
2024-05-02,111.6082763671875,6799800.0
2024-05-03,112.6389389038086,7411100.0
2024-05-04,113.5671869913737,10375133.333333334
2024-05-05,114.4954350789388,13339166.666666668
2024-05-06,115.4236831665039,16303200.0
2024-05-07,104.44322204589844,55084600.0
2024-05-08,104.4927749633789,15238100.0
2024-05-09,104.84954833984376,15096000.0
2024-05-10,104.83963012695312,15884600.0
2024-05-11,104.85284423828125,13811866.666666666
2024-05-12,104.86605834960938,11739133.333333334
2024-05-13,104.8792724609375,9666400.0
2024-05-14,104.4035873413086,11278400.0
2024-05-15,101.84675598144533,20745600.0
2024-05-16,102.44136810302734,9476700.0
2024-05-17,102.32244873046876,7356000.0
2024-05-18,102.20683034261069,7459800.0
2024-05-19,102.0912119547526,7563600.0
2024-05-20,101.97559356689452,7667400.0
2024-05-21,102.08460235595705,7333300.0
2024-05-22,102.09451293945312,7190300.0
2024-05-23,99.75572204589844,10504000.0
2024-05-24,100.84583282470705,6447600.0
2024-05-25,101.01430511474611,6788975.0
2024-05-26,101.18277740478516,7130350.0
2024-05-27,101.35124969482422,7471725.0
2024-05-28,101.51972198486328,7813100.0
2024-05-29,99.9737319946289,7376300.0
2024-05-30,100.78636932373048,7303700.0
2024-05-31,102.9765167236328,14735800.0
2024-06-01,102.59992980957031,12126733.333333334
2024-06-02,102.22334289550781,9517666.666666668
2024-06-03,101.84675598144533,6908600.0
2024-06-04,102.40172576904295,7269100.0
2024-06-05,100.58817291259766,10796900.0
2024-06-06,100.30076599121094,10294700.0
2024-06-07,100.62781524658205,6047800.0
2024-06-08,101.02422078450522,6576233.333333333
2024-06-09,101.42062632242839,7104666.666666667
2024-06-10,101.81703186035156,7633100.0
2024-06-11,99.96382904052734,9134200.0
2024-06-12,99.89445495605467,9041800.0
2024-06-13,99.19083404541016,10164600.0
2024-06-14,99.07191467285156,7087600.0
2024-06-15,99.58393859863281,8188066.666666667
2024-06-16,100.09596252441408,9288533.333333334
2024-06-17,100.60798645019533,10389000.0
2024-06-18,100.58817291259766,7044700.0
2024-06-19,100.75664138793945,7465800.0
2024-06-20,100.92510986328124,7886900.0
2024-06-21,101.35124206542967,14144900.0
2024-06-22,101.2554473876953,11894466.666666666
2024-06-23,101.15965270996094,9644033.333333332
2024-06-24,101.06385803222656,7393600.0
2024-06-25,101.2818832397461,10343700.0
2024-06-26,101.2620620727539,10122300.0
