Date,Adj Close,Volume
2024-02-15,140.21685791015625,3855400.0
2024-02-16,143.16880798339844,5441300.0
2024-02-17,143.22427368164062,5144700.0
2024-02-18,143.2797393798828,4848100.0
2024-02-19,143.335205078125,4551500.0
2024-02-20,143.3906707763672,4254900.0
2024-02-21,143.03375244140625,3017100.0
2024-02-22,144.4421844482422,3027500.0
2024-02-23,143.3810272216797,2414200.0
2024-02-24,143.01765950520834,2627100.0
2024-02-25,142.65429178873697,2840000.0
2024-02-26,142.29092407226562,3052900.0
2024-02-27,143.03375244140625,2382200.0
2024-02-28,142.55140686035156,2258700.0
2024-02-29,143.0240936279297,3338600.0
2024-03-01,142.83114624023438,2935800.0
2024-03-02,143.65113321940103,3477933.3333333335
2024-03-03,144.47112019856772,4020066.666666667
2024-03-04,145.29110717773438,4562200.0
2024-03-05,144.37466430664062,3614400.0
2024-03-06,147.16259765625,3471200.0
2024-03-07,147.99221801757812,3514800.0
2024-03-08,148.52281188964844,3448900.0
2024-03-09,148.77684020996094,3387933.3333333335
2024-03-10,149.03086853027344,3326966.6666666665
2024-03-11,149.28489685058594,3266000.0
2024-03-12,151.822021484375,3879500.0
2024-03-13,149.29452514648438,4244800.0
2024-03-14,148.45526123046875,4101600.0
2024-03-15,147.95364379882812,8821700.0
2024-03-16,147.41341654459634,7608333.333333333
2024-03-17,146.8731892903646,6394966.666666666
2024-03-18,146.3329620361328,5181600.0
2024-03-19,147.78964233398438,4210000.0
2024-03-20,149.29452514648438,2862300.0
2024-03-21,149.8347625732422,4036400.0
2024-03-22,150.751220703125,3939400.0
2024-03-23,150.13724263509116,3895500.0
2024-03-24,149.52326456705728,3851600.0
2024-03-25,148.90928649902344,3807700.0
2024-03-26,136.75457763671875,18208800.0
2024-03-27,140.12136840820312,7078800.0
2024-03-28,141.35777282714844,5197000.0
2024-03-29,141.11762237548828,5253225.0
2024-03-30,140.87747192382812,5309450.0
2024-03-31,140.63732147216797,5365675.0
2024-04-01,140.3971710205078,5421900.0
2024-04-02,141.852294921875,4935000.0
2024-04-03,144.81964111328125,4314200.0
2024-04-04,142.6607208251953,3689100.0
2024-04-05,143.9541778564453,3374000.0
2024-04-06,143.55790201822916,3314800.0
2024-04-07,143.16162618001303,3255600.0
2024-04-08,142.76535034179688,3196400.0
2024-04-09,143.20286560058594,2664300.0
2024-04-10,140.05477905273438,4024400.0
2024-04-11,141.7191619873047,2232500.0
2024-04-12,137.8197784423828,4121100.0
2024-04-13,137.8007558186849,3837733.3333333335
2024-04-14,137.78173319498697,3554366.6666666665
2024-04-15,137.76271057128906,3271000.0
2024-04-16,135.8986053466797,4197100.0
2024-04-17,135.2899169921875,4165700.0
2024-04-18,135.7559356689453,3430600.0
2024-04-19,135.78448486328125,5118500.0
2024-04-20,136.6055704752604,4938500.0
2024-04-21,137.4266560872396,4758500.0
2024-04-22,138.24774169921875,4578500.0
2024-04-23,141.5860137939453,6371100.0
2024-04-24,139.4460906982422,5284700.0
2024-04-25,140.1784210205078,3553300.0
2024-04-26,140.36863708496094,2607600.0
2024-04-27,140.67298889160156,2623300.0
2024-04-28,140.9773406982422,2639000.0
2024-04-29,141.2816925048828,2654700.0
2024-04-30,140.26402282714844,2402900.0
2024-05-01,138.7803497314453,2842200.0
2024-05-02,140.01673889160156,2038800.0
2024-05-03,139.26539611816406,2039300.0
2024-05-04,139.34148152669272,2050733.3333333333
2024-05-05,139.41756693522134,2062166.6666666667
2024-05-06,139.49365234375,2073600.0
2024-05-07,139.89309692382812,3403500.0
2024-05-08,140.5398406982422,2799600.0
2024-05-09,140.8156280517578,2510600.0
2024-05-10,141.71958923339844,2504500.0
2024-05-11,142.7549794514974,3064866.6666666665
2024-05-12,143.79036966959634,3625233.333333333
2024-05-13,144.8257598876953,4185600.0
2024-05-14,142.26776123046875,3597300.0
2024-05-15,142.26776123046875,2695900.0
2024-05-16,143.92181396484375,2298700.0
2024-05-17,143.5178985595703,1956700.0
2024-05-18,142.9889882405599,1908700.0
2024-05-19,142.46007792154947,1860700.0
2024-05-20,141.93116760253906,1812700.0
2024-05-21,139.8443603515625,2750200.0
2024-05-22,138.25762939453125,3590500.0
2024-05-23,133.76669311523438,4437200.0
2024-05-24,133.3435516357422,2993700.0
2024-05-25,133.0839080810547,3073950.0
2024-05-26,132.8242645263672,3154200.0
2024-05-27,132.5646209716797,3234450.0
2024-05-28,132.3049774169922,3314700.0
2024-05-29,129.2565155029297,3996900.0
2024-05-30,131.61256408691406,4077800.0
2024-05-31,133.6031951904297,5887400.0
2024-06-01,133.4397176106771,4834366.666666667
2024-06-02,133.27624003092447,3781333.3333333335
2024-06-03,133.11276245117188,2728300.0
2024-06-04,130.42974853515625,3874800.0
2024-06-05,132.2953643798828,3109000.0
2024-06-06,132.2857208251953,2852500.0
2024-06-07,132.3626708984375,3209300.0
2024-06-08,132.37548828125,3350733.3333333335
2024-06-09,132.3883056640625,3492166.6666666665
2024-06-10,132.401123046875,3633600.0
2024-06-11,132.0837860107422,2659800.0
2024-06-12,131.1990509033203,3484600.0
2024-06-13,129.71810913085938,4944200.0
2024-06-14,130.44895935058594,3800200.0
2024-06-15,130.51307169596353,3906000.0
2024-06-16,130.57718404134116,4011800.0
2024-06-17,130.64129638671875,4117600.0
2024-06-18,129.05455017089844,4104100.0
2024-06-19,130.33837127685547,4134900.0
2024-06-20,131.6221923828125,4165700.0
2024-06-21,131.362548828125,9237900.0
2024-06-22,132.00365702311197,7390566.666666667
2024-06-23,132.64476521809897,5543233.333333334
2024-06-24,133.28587341308594,3695900.0
2024-06-25,129.2084197998047,4893700.0
2024-06-26,132.8531036376953,6104300.0
2024-06-27,130.62205505371094,3732500.0
2024-06-28,131.60296630859375,6609600.0
2024-06-29,131.31446329752603,5295800.0
2024-06-30,131.02596028645834,3982000.0
2024-07-01,130.73745727539062,2668200.0
2024-07-02,129.7373504638672,3280400.0
2024-07-03,130.35279846191406,1539900.0
2024-07-04,130.73746490478516,2388700.0
2024-07-05,131.12213134765625,3237500.0
2024-07-06,130.8592732747396,3082900.0
2024-07-07,130.5964152018229,2928300.0
2024-07-08,130.33355712890625,2773700.0
2024-07-09,129.13148498535156,3116800.0
2024-07-10,130.44895935058594,2834800.0
2024-07-11,132.9396514892578,3449600.0
2024-07-12,136.89207458496094,4801300.0
2024-07-13,137.4690704345703,4588866.666666667
2024-07-14,138.0460662841797,4376433.333333333
2024-07-15,138.62306213378906,4164000.0
2024-07-16,141.68113708496094,3805100.0
2024-07-17,141.72923278808594,2863600.0
2024-07-18,139.20968627929688,3412900.0
2024-07-19,139.6135711669922,3073800.0
2024-07-20,139.6135711669922,3259133.3333333335
