Date,Adj Close,Volume
2024-02-15,44.50384140014648,1931400.0
2024-02-16,44.3023796081543,2336700.0
2024-02-17,44.46306896209717,2332700.0
2024-02-18,44.62375831604004,2328700.0
2024-02-19,44.78444766998291,2324700.0
2024-02-20,44.94513702392578,2320700.0
2024-02-21,45.97163391113281,2003500.0
2024-02-22,45.85651397705078,2068400.0
2024-02-23,46.78707504272461,1144500.0
2024-02-24,46.60479990641276,1165366.6666666667
2024-02-25,46.422524770100914,1186233.3333333333
2024-02-26,46.24024963378906,1207100.0
2024-02-27,46.24984359741211,948600.0
2024-02-28,46.04838180541992,1347300.0
2024-02-29,45.90447998046875,1646000.0
2024-03-01,45.36724853515625,2931300.0
2024-03-02,45.32248051961263,2613366.6666666665
2024-03-03,45.27771250406901,2295433.3333333335
2024-03-04,45.23294448852539,1977500.0
2024-03-05,45.56871032714844,1976700.0
2024-03-06,45.74139404296875,1862100.0
2024-03-07,46.10594177246094,670500.0
2024-03-08,46.28821563720703,828200.0
2024-03-09,46.320194244384766,817000.0
2024-03-10,46.35217285156251,805800.0
2024-03-11,46.38415145874024,794600.0
2024-03-12,46.48967742919922,741700.0
2024-03-13,46.27862548828125,804300.0
2024-03-14,46.13472366333008,1050400.0
2024-03-15,46.32659149169922,1267100.0
2024-03-16,46.17949295043945,1165133.3333333333
2024-03-17,46.03239440917969,1063166.6666666667
2024-03-18,45.88529586791992,961200.0
2024-03-19,45.54952239990234,633700.0
2024-03-20,46.2690315246582,990400.0
2024-03-21,45.78936004638672,1581000.0
2024-03-22,46.115535736083984,2333100.0
2024-03-23,46.55363464355469,2771866.6666666665
2024-03-24,46.99173355102539,3210633.3333333335
2024-03-25,47.429832458496094,3649400.0
2024-03-26,47.72723007202149,3615200.0
2024-03-27,47.5257682800293,2529800.0
2024-03-28,46.623985290527344,2415300.0
2024-03-29,46.54963684082031,2135900.0
2024-03-30,46.47528839111328,1856500.0
2024-03-31,46.40093994140625,1577100.0
2024-04-01,46.32659149169922,1297700.0
2024-04-02,45.76058197021485,1305800.0
2024-04-03,46.01000595092773,1362600.0
2024-04-04,45.85651397705078,1757500.0
2024-04-05,45.32887649536133,1289300.0
2024-04-06,45.29689915974935,1363133.3333333333
2024-04-07,45.26492182413737,1436966.6666666667
