Date,Adj Close,Volume
2024-02-15,47.55905532836914,42766500.0
2024-02-16,46.9580192565918,24909400.0
2024-02-17,46.919243812561035,25282675.0
2024-02-18,46.88046836853027,25655950.0
2024-02-19,46.84169292449951,26029225.0
2024-02-20,46.80291748046875,26402500.0
2024-02-21,46.99679946899414,15999200.0
2024-02-22,47.08404159545898,22020300.0
2024-02-23,47.36516952514648,13141900.0
2024-02-24,47.21652857462565,13100833.333333334
2024-02-25,47.06788762410481,13059766.666666666
2024-02-26,46.919246673583984,13018700.0
2024-02-27,46.83200073242188,12515400.0
2024-02-28,46.58964920043945,14635100.0
2024-02-29,46.89016342163086,22962500.0
2024-03-01,46.919246673583984,18499900.0
2024-03-02,47.15513610839844,20738100.0
2024-03-03,47.39102554321289,22976300.0
2024-03-04,47.626914978027344,25214500.0
2024-03-05,47.452415466308594,18101300.0
2024-03-06,47.66568374633789,20903600.0
2024-03-07,47.40394973754883,21224700.0
2024-03-08,47.98559188842773,19306400.0
2024-03-09,48.218249003092446,18775966.666666668
2024-03-10,48.450906117757164,18245533.333333332
2024-03-11,48.68356323242188,17715100.0
2024-03-12,48.53815460205078,17590400.0
2024-03-13,48.57693099975586,16669900.0
2024-03-14,48.266719818115234,17239400.0
2024-03-15,47.43302917480469,57048600.0
2024-03-16,47.542894999186196,43834633.333333336
2024-03-17,47.65276082356771,30620666.666666668
2024-03-18,47.76262664794922,17406700.0
2024-03-19,47.63660430908203,19601100.0
2024-03-20,48.034061431884766,18554100.0
2024-03-21,48.35396194458008,26102900.0
2024-03-22,48.257022857666016,15021300.0
2024-03-23,48.224711100260414,15411266.666666666
2024-03-24,48.19239934285482,15801233.333333334
2024-03-25,48.16008758544922,16191200.0
2024-03-26,48.034061431884766,13842900.0
2024-03-27,48.24732971191406,17231000.0
2024-03-28,48.38304901123047,18139700.0
2024-03-29,48.414554595947266,17389300.0
2024-03-30,48.44606018066406,16638900.0
2024-03-31,48.47756576538086,15888500.0
